[机器人消息],[Robot Message],[Pesan robot],[Noticias de Robots],,,
[自定义消息],[Custom Message],[Pesan Kustom],[mensaje personalizado],,,
网页端,Web,Sisi web,Página web,,,
电脑端,Computer,Sisi komputer,Lado de la computadora,,,
服务端,Server,Sisi server,Servicio de atención al cliente,,,
移动端,Mobile,Mobile,Móviles,,,
同意加入家族,Agree to join the tribe,Setuju untuk bergabung ke keluarga ,Acepta unirse a la familia,,,
拒绝加入家族,Refuse to join the tribe,Tolak untuk bergabung ke keluarga ,Rechazo a unirse a la familia,,,
已同意用户申请,User application has been approved,Permintaan pengguna telah disetujui,Se han acordado las solicitudes de los usuarios,,,
申请添加好友成功！,Successfully applied to add friends!,Permintaan pertemanan berhasil,¡Solicitud de añadir un amigo con éxito!,,,
最多能选 %s 张,You can select at most %s,Maksimal pilih %s gambar,Máximo de hojas %s,,,
您将要提现%s元,You are about to withdraw %s,Anda akan menarik %s,Está a punto de retirar %s,,,
在线听众,Online listener,Pengguna online ,Audiencia en línea,,,
抱Ta上麦,Invite him/her take mic,Mengundang dia naik mic,Poner él/ella en el micrófono,,,
抱Ta下麦,Remove him/her from mic,Turun mic ,Mantenga él/ella abajo del micrófono,,,
下麦旁听,Listen to the seat,Turun mic untuk dengarkan,Abajo del micrófono para escuchar,,,
一心一意,Wholeheartedly,Sepenuh hati ,Un solo pensamiento,,,
十全十美,Perfect,Sempurnah,Diez perfecciones,,,
一切顺利,All the best,Semuanya lancar,Todo está bien,,,
在这里  遇见Lami,Meet Lami Live here,Bertemu Lami di sini ,Conoce a Lami aquí,,,
您还木有炫酷头饰，赶紧购买吧,"You don’t have any cool headwear,hurry up and buy it","Anda belum punya bingkai keren, cepat membelinya ","Todavía tienes tu gorro genial, ¡así que consíguelo ahora!",,,
您还木有炫酷座驾，赶紧购买吧,"You don’t have any cool ride,hurry up and buy it","Anda belum punya kendaranan keren, cepat membelinya ","Todavía no tienes un coche guay, ¡cómpralo ya!",,,
%s免费赠送您一次直播机会,%s send you a live opportunity for free,%s memberi Anda kencan buta gratis,%s te da una oportunidad de emparejamiento gratis,,,
%s邀请你上麦,%s invite you take the mic,%s mengundang anda untuk naik mic,%s te invita al micrófono,,,
%s邀请你进房,%s invite you enter the room,%s mengundang anda masuk ruangan dia,%s le invita a entrar en la sala,,,
上麦是否收取%s金币,Does take mic charge %s gold coins,Apakah menagih %s koin saat dia naik mic ,¿Se cobran %s de monedas de oro por ir al micro,,,
确认购买“%s”并赠送给%s？,"Confirm to purchase ""%s"" and send it to %s?",Yakin membeli %s dan kieim ke %s?,"¿Compra confirmada de ""%s"" y regalo a %s?",,,
%s人参与,%s user participated,%s orang berpartisipasi,%s de personas involucradas,,,
暂无推荐用户哦,No recommended users yet,Belum ada pengguna yang direkomendasikan,Todavía no hay usuarios recomendados,,,
搜索主播/,Search host/,,Búsqueda de emisor,,,
请输入要搜索的关键词哦！,Please enter the keywords you want to search!,Silakan masukkan kata kunci yang ingin anda cari!,"Por favor, introduzca la palabra clave que está buscando.",,,
暂没有设置黑名单,No blacklist is currently set,Belum mengatur daftar hitam,No hay lista negra en este momento,,,
头饰商城,Headwear Mall,Mal bingkai,Centro comercial de artículos para la cabeza,,,
没有更多数据,No more data,Tidak ada data lebih banyak,No hay más datos disponibles,,,
记录,Record,Catatan ,Registros,,,
我想找一个聊得来，合眼缘的异性，快来联系我吧。,I want to find someone who can talk to me and is close to each other. Come and contact me.,Saya ingin menemukan seseorang yang dapat berbicara dengan saya dan dekat satu sama lain. Cepat hubungi saya.,"Busco a alguien del sexo opuesto con el que me pueda llevar bien y que sea un buen partido, así que ven y contacta conmigo.",,,
赠送%s金币,Send %s gold coins,Kirim %s koin ,Regalar a %s monedas de oro,,,
偶遇,Chance encounter,Pertemuan kebetulan,Un encuentro casual,,,
我的配对,My match,Kecocokan dengan saya,Mi compañero,,,
你还没点赞别人喔,You haven't liked others yet,Anda belum suka orang lain,Aún no te ha gustado nadie,,,
还没有其他人点赞你喔,No one likes you yet,Belum ada orang suka anda,¡A nadie más le has gustado todavía!,,,
确认退出直播间吗,Are you sure to exit the live room?,Yakin keluar dari ruangan siaran langsung,¿Confirmando su salida de la emisión?,,,
未选择送礼人哦,No gift giver selected,Belum pilih orang yang kirim hadiah ,No se seleccionó ningún la persona que te quieres regalar,,,
动态详情,Moment details,Detail dinamis,Detalles dinámicos,,,
暂无申请排麦的用户哦~,There are currently no users who have applied for mic ranking~,Belum ada pengguna ingin sambungkan mic,Actualmente no hay usuarios que hayan solicitado el micrófono en la cola ~,,,
我要反馈,I want feedback,Saya ingin umpan balik,Quiero dar mi opinión,,,
请详细描述您所遇到的问题与情况，感谢你提出宝贵的意见,"Please describe in detail the problem and situation you encountered, thank you for your valuable comments","Tolong jelaskan masalah dan situasi yang anda temui secara rinci, terima kasih atas komentar anda yang berharga","Por favor, describa detalladamente el problema y la situación que está experimentando y gracias por su valiosa aportación",,,
绑定手机号码后，即可使用手机号码登录,"After binding your mobile number, you can use your mobile number to log in","Anda dapat menggunakan nomor ponsel anda untuk login setelah mengikat nomor ponsel anda, ",Puedes utilizar tu número de teléfono móvil para conectarte una vez que lo hayas vinculado,,,
手机换绑,Change bound mobile number,Ubah pengikatan ponsel,Reagrupación de teléfonos móviles,,,
你已完成通过Google登录，可以继续完成绑定手机号，登录方式更方便、更加安全,"You have completed the login by Google, you can continue to complete the binding of your mobile number, the login method is more convenient and safer","Anda telah menyelesaikan login melalui Google, Anda dapat melanjutkan untuk menyelesaikan pengikatan nomor ponsel, metode login lebih nyaman dan aman","Ya has iniciado la sesión a través de Google, puedes seguir completando tu número de teléfono móvil vinculante para una forma más cómoda y segura de iniciar la sesión",,,
解绑Google,Unbind Google,Lepas ikatan google,Desagregación de Google,,,
Lami想要使用Facebook.com登录,Lami Live wants to log in using Facebook.com,Lami akan menggunakan Facebook.com untuk login,Lami quiere iniciar sesión con Facebook.com,,,
这将允许App和网站分享您的信息,This will allow apps and websites to share your information,Ini akan memungkinkan aplikasi dan situs web untuk membagikan informasi anda,Esto permitirá que la aplicación y el sitio web compartan tu información,,,
确定退出直播吗？,Are you sure to exit the live broadcast?,Yakin keluar dari ruangan kencan,¿Seguro que quieres dejar de salir?,,,
申请连麦,Request connect mic,Permintaan sambungan mic,Aplicar para conectar un micrófono,,,
飘屏,Flutter,Layar mengambang,pantalla flotante,,,
设置进房提示,Set entry reminder,Mengatur tips masuk ruangan,Configurar las alertas de entrada a la sala,,,
填写进房提示，10-300字,"Fill in the room entry reminder, 10-300 character","Isi tips masuk ruangan, 10-300 kata","Rellene la solicitud de entrada de la sala, 10-300 palabras",,,
请输入内容,Please enter content,Silahkan masukkan konten,"Por favor, introduzca el contenido",,,
%s在%s房间送给%s,%s send to %s in %s room,%s kirim ke %s di ruangan %s,%s entregado a %s en la sala de %s,,,
%s赠送给%s,%s send to %s,%s kirim hadiah ke %s,%s regalado a %s,,,
%s进入房间（美女）,%s enter the room (beauty),%s masuk ruangan(si cantik),%s entran en la sala (Belleza),,,
%s进入房间（帅哥）,%s enter the room (handsome),%s masuk ruangan(si ganteng),%s entrar en la habitación (guapo),,,
全不选,Unselect all,Batal pilih semua,Ninguno,,,
已关注,Followed,Telah ikuti,Seguida de,,,
暂无榜单的数据,No data for the list yet,Belum ada data peringkat,No hay datos para la lista en este momento,,,
%s送了%s个 xxx,%s sent %s xxx,%s kirim %s xxxx,%s envió a %s  un xxx,,,
%s 分享了直播间,%s shared the live room,%s berbagi ruang ,%s compartió la sala en vivo,,,
%s 关注了主播,%s followed the host,%s telah mengikuti host,%s siguió al emisor,,,
我: %s,Me: %s,Saya:%s,Yo: %s,,,
\u0040我 %s,\u0040me %s,\u0040saya %s,\u0040me %s,,,
帅哥 : %s 进入直播间,Handsome guy: %s enter the live room,Si ganteng:%s masuk ruangan,Handsome : %s Go Live,,,
美女 : %s 进入直播间,Beauty: %s enter the live room,Si cantik: %s masuk ruangan,Belleza : %s Go Live,,,
  %s 驾着 %s 来了,%s is driving %s,,%s viene con %s,,,
%s 送了 %s 个 %s,%s sent %s %s,%s kirim %s hadiah %s,%s enviado %s %s,,,
%s 全麦送出 送了 %s 个 %s,%s all mic sent %s %s,"%s kirim hadiah ke semua, kirim %s hadiah %s",El sorteo de trigo completo de %s regaló %s de %s,,,
财富等级需要到达11级即可开播,Wealth level needs to reach level 11 to start live,Level kekayaan mencapai level 11 akan bisa memulai siaran,Necesitas tener un nivel de riqueza 11 para empezar el programa,,,
开播权限不足，请联系客服,"Insufficient live authority, please contact customer service","Otoritas penyiaran tidak memadai, silakan hubungi layanan pelanggan","No hay permiso suficiente para iniciar la emisión, por favor, póngase en contacto con el servicio de atención al cliente",,,
"完成实名认证，财富等级到达11级
即可开播","Complete real-name authentication, wealth level reaches 11
Ready to live","Selesaikan sertifikasi nama asli  dan level kekayaan mencapai 11 akan bisa memulai siaran
",Completa la verificación del nombre real y alcanza el nivel de riqueza 11 y puedes empezar a emitir,,,
"完成实名认证即可开播
开播可获取收益提现~","Complete the real-name authentication to start live
You can get cash withdrawals when you start live~","Selesaikan sertifikasi nama asli untuk memulai siaran, Anda bisa mendapatkan uang tunai ketika anda mulai menyiarkan ~","Completa la verificación de tu nombre real para empezar a emitir
 Puedes ganar cashback por iniciar tu emisión~",,,
"视频直播，需要开启相机与录音的权限。\n请点击""设置""-""权限""-打开所需权限。\n最后点击两次后退按钮返回，视频房需要重新上麦即可","Video chat, the camera and recording permission are required. \n Please click ""Settings""-""Permissions""-to open the required permissions. \n Finally, click the back button twice to return, and the video room needs to be reconnected to the mic","Video kencan memerlukan otoritas untuk menyalakan kamera dan merekam. \nSilakan klik ""pengaturan""-""otoritas""-untuk membuka otoritas yang diperlukan. \nAkhirnya klik tombol kembali dua kali untuk kembali, dan ruang video perlu dimuat ulang","Para el emparejamiento por vídeo, es necesario activar la cámara y los permisos de grabación. \Haga clic en ""Configuración"" - ""Permisos"" - active los permisos necesarios. \Por último, haga clic en el botón de vuelta dos veces para volver, la sala de video necesita volver a conectar el micrófono.",,,
"音频交友，需要开启录音权限。\n请点击""设置""-""权限""-打开所需权限。\n最后点击两次后退按钮返回。","To make friends with audio, you need to enable recording permission. \nPlease click ""Settings""-""Permissions""-to open the required permissions. \nFinally click the back button twice to return.","Untuk berteman dengan audio, anda harus mengaktifkan otoritas perekaman. \nSilakan klik ""pengaturan""-""otoritas""-untuk membuka otoritas yang diperlukan. \nAkhirnya klik tombol kembali dua kali untuk kembali.","Para las citas de audio, es necesario activar el permiso de grabación. \Haga clic en ""Configuración"" - ""Permisos"" - para activar los permisos necesarios. \N - Por último, haz clic dos veces en el botón \N de atrás para volver.",,,
请输入内容,Please enter content,Silahkan masukkan konten,"Por favor, introduzca el contenido",,,
移到此座位,Move to this mic,Pindah ke dursi ini ,Muévete a este asiento,,,
取消禁言,Unmute,Batalkan mode bisu,Desbloquea,,,
禁言,Mute,Mode bisu,Prohibición de hablar,,,
确定要对该用户进行取消禁言的操作吗?,Are you sure want to unmute the user?,Yakin batalkan mode bisu untuk pengguna ini?,¿Estás seguro de que quieres desbanear a este usuario?,,,
确定要对该用户进行禁言的操作吗?,Are you sure you want to mute the user?,Yakin aktifkan mode bisu untuk pengguna ini?,¿Estás seguro de que quieres prohibir al usuario?,,,
房间主题,Room theme,Topik ruangan,Temas de las habitaciones,,,
关注并退出,Follow and exit,Mengikuti dan keluar,Seguir y salir,,,
确定要退出直播间？,Are you sure want to exit the live room?,Yakin keluar dari ruangan ini?,¿Seguro que quieres dejar el estudio?,,,
直接退出,Exit directly,Langsuang keluar ,Salida directa,,,
撤销该管理员,Revoke the admin,Cabut administrator ini ,Eliminar este administrador,,,
是否将该用户拉入黑名单？拉入后他将无法进入此房间,Will add this user in blacklist? He will not be able to enter this room after added,Apakah menambah pengguna ini ke daftar hitam? Dia tidak akan bisa memasuki ruangan ini setelah masuk ke daftar hitam,¿Está el usuario en la lista negra? No podrá entrar en esta sala después de estar en la lista negra,,,
踢出房间,Kick out of the room,Mengusir dari ruangan ,Expulsión de la sala,,,
拉黑,add in blacklist,Banned,Agregar en lista negra,,,
,Kick this user out of the room?,Apakah mengusir pengguna dari ruangan ini?,¿Se expulsa al usuario de la sala?,,,
是否将该用户踢出房间？,Double click\n%s,Klik\n%s,Golpeando \N ,,,
安全交友提醒：在交友过程，请不要与对方发生任何形式的钱财往来，以免上当受骗。谈话中如提及到添加外部聊天工具（如QQ、微信、电话等），请谨慎添加。,"Safe dating reminder: During the making friends, please do not have any form of money exchange with the other party, so as not to be deceived. If it is mentioned in the conversation to add external chat tools (such as QQ, WeChat, phone, etc.), please add them carefully.","Pengingat berteman yang aman: Selama berteman, harap jangan melakukan pertukaran uang dengan pihak lain, agar tidak tertipu. Jika disebutkan dalam percakapan untuk menambahkan alat obrolan eksternal (seperti QQ, WeChat, telepon, dll.), harap tambahkan dengan hati-hati.","Recordatorio de citas seguras: Por favor, no realice ningún tipo de intercambio de dinero con el otro durante el proceso de citas para evitar ser engañado. Por favor, ten cuidado al añadir herramientas de chat externas (por ejemplo, QQ, WeChat, teléfono, etc.) si se mencionan en la conversación.",,,
15天内礼物赠送最多并且排名TOP1将成为TA的守护，赠送礼物价值超过TOP1将占领守护位,"The most gifts are given within 15 days and the ranking TOP1 will become the guardian of TA, and the gift value exceeding TOP1 will occupy the guardian position.","Hadiah paling banyak diberikan dalam waktu 15 hari dan peringkat TOP1 akan menjadi wali TA, dan nilai hadiah yang melebihi TOP1 akan menempati posisi wali.","Si das el mayor número de regalos en 15 días y te sitúas en el primer puesto, te convertirás en el guardián de la AT.",,,
已成功关注该用户,Followed the user successfully,Berhasil mengikuti pengguna ini ,Ha seguido con éxito a este usuario,,,
房间正在准备中，请前往视频页挑选~,"The room is being prepared, please go to the video page to select~","Ruangan sedang disiapkan, silakan buka halaman video untuk memilih~","La sala se está preparando, por favor vaya a la página de vídeo para seleccionar~",,,
等%s人正在视频,Waiting for %s to be video,%s orang sedang video,%s etc están grabando,,,
成功领取，享受三日VIP权限,"Successfully receive, enjoy 3 day VIP privilege","Berhasil diklaim, Menimati otoratis VIP selama 3 hari",Reciba acceso VIP durante tres días,,,
"%s, 礼物已放入礼物背包","%s, the gift has been put in the gift backpack",%s hadiah tetah masuk ke ransel ,"%s, regalo colocado en bolsa de regalo",,,
%s，已放入装扮商城,"%s, has been put in the mall",%s telah masuk ke Mall item,"%s, colocado en la tienda de disfraces",,,
%s，立即使用免费上麦吧,"%s, use the free mic now",%s segera menggunakan mic gratis,"%s, úsalo ahora gratis en el micro",,,
他和你同城,He is in the same city as you,Satu kota sama dia,Está en la misma ciudad que tú,,,
你点赞过的,You liked,Disukai anda ,Te ha gustado,,,
我觉得你很赞，如果可以回复我就更赞了,"I think you're great, and it would be even better if you could reply","Saya pikir anda sangat baik, anda akan lebih baik lagi jika bisa respon ",,,,
确认过眼神，给你一个赞,Check your eyes. Give you a thumbs up,Saya memeriksa mata dan memberi anda acungan jempol,,,,
优秀！给你赞赞,Excellent! click a like for you,Bagus,,,,
你那么好看，超赞,You look so good. It's amazing,"Anda cantik sekali, bagus",,,,
手动点赞，你超优秀,Manual click a like. You're so good,Klik suka. Kamu sangat baik,,,,
赞赞赞，点赞三连击,"Like like like, like triple","Like like like, like triple",,,,
我觉得你很赞，让我们开始聊天呀,"I think you are great, let's start chatting","Saya pikir anda bagus, mari kita mulai mengobrol",,,,
幸运发现了你，给你大大的一个赞,Lucky to find you and give you a big like,Beruntung menemukan anda dan memberi anda suka yang besar,,,,
给你一个真诚的赞，和我聊聊呀,"Give you a sincere like, talk to me","Beri anda pujian yang tulus, ngobrollah dengan saya",,,,
实在是太赞了，怎么这么好看,"It's really amazing, why is it so beautiful","Sungguh menakjubkan, mengapa begitu indah",,,,
如果可以，想给你无尽的赞,"If you can, I want to give you endless likes","Jika Anda bisa, saya ingin memberi Anda suka yang tak ada habisnya",,,,
请接受我的赞，期待你的回复,Please accept my like and look forward to your reply,Terimalah suka saya dan nantikan balasan anda,,,,
给你一百万个赞，够吗,"Give you a million likes, is that enough","Memberi Anda satu juta suka, apakah itu cukup?",,,,
先赞为敬，可以撩我吗,"Like first, can you tease me",,,,,
给你一个赞，希望得到你的回复,"Give you a like, hope to get your reply","Beri anda suka, semoga mendapat balasan anda",,,,
赞，你已经成功吸引了我的关注,"Like, you have successfully attracted my attention","Bagus, anda telah berhasil menarik perhatian saya",,,,
宝宝我可以赞你吗,Baby can i like you,"Sayang bisakah saya kasih “suka"" ke anda",,,,
我控制不了我自己了，你超赞,"I can't control myself, you are awesome","Saya tidak bisa mengendalikan diriku, kamu luar biasa",,,,
我不止想赞你，还想聊你,"I not only want to praise you, but also want to talk about you","Saya tidak hanya ingin memuji anda, tetapi juga ingin mengobrol dengan anda",,,,
情不自禁给你一个赞，真优秀,"I can't help but give you a like, really good","Mau tak mau saya mengacungkan jempolmu, bagus sekali",,,,
糟糕，是心动的感觉,"Awful, it's the feeling of heartbeat","Mengerikan, ini adalah perasaan detak jantung",,,,
看到你我才知道什么是一见钟情,I know what love at first sight is when I see you,Aku tahu apa itu cinta pada pandangan pertama ketika aku melihatmu,,,,
小姐姐，你怎么那么好看,"Miss sister, why are you so good-looking",Kenapa kamu begitu cantik,,,,
偶遇到你气质美女，是我今天最开心的事,It’s the happiest thing for me today to meet your beautiful temperament,Hal yang paling membahagiakan bagiku adalah bertemu kamu ,,,,
可以给我一个了解你的机会吗,Can you give me a chance to get to know you,Bisakah kasih kesempatan untuk memahami anda,,,,
未经允许，擅自喜欢了你,I like you without permission,Aku menyukaimu tanpa izin,,,,
谈恋爱吗？二缺一,Are you in love?,Pacaran gak?,,,,
为什么要害我喜欢你,Why make me like you,Kenapa membuatku menyukaimu,,,,
你已经弄乱我的心,You have messed up my heart,Kamu telah mengacaukan hatiku,,,,
什么时候有空喜欢我啊,When do you like me when you have time,Kapan bisa menyukai saya?,,,,
可以麻烦喜欢我一下吗,Can you please like me,Bisakah kamu menyukaiku?,,,,
嘿，你很像我未来的女友,Hey you look like my future girlfriend,"Hi, anda seperti pacarku ",,,,
医生说我是低血糖，必须和甜甜的你聊天,The doctor said that I have low blood sugar and I must talk to sweet you,Dokter mengatakan saya memiliki gula darah rendah dan saya harus mengobrol dengan anda yang manis,,,,
和我聊天好不好，不行的话我再想想办法,"Is it okay to chat with me, if it doesn’t work, I’ll think of a way","Yo, mengobrol dengan saya",,,,
你是我喜欢的类型~,You are my type~,Anda adalah orang yang saya sukai~,,,,
小仙女，你下凡来是来找我的吗,"Little fairy, are you here to find me when you come down?","Si cantik, apakah anda lagi mencari saya ",,,,
小美女，我有个恋爱想和你谈谈,"Little beauty, I have a love and want to talk to you","Hi cantik, saya mau pacaran sama anda ",,,,
嘿，遇到你很开心,"Hey, very happy to meet you","Hi, senang banget bertemu anda ",,,,
确认过眼神，你是我对的人吗,"I have confirmed the look in my eyes, are you the right person for me?","Saya mengkonfirmasi sorot mata anda, anda adalah orang yang saya sukai tidak",,,,
我有超能力，超喜欢你,"I have super powers, I love you so much","Saya memiliki kekuatan super, saya sangat mencintaimu",,,,
野心不大，有你就好,"Not ambitious, just have you","Tidak ambisius, hanya memilikimu",,,,
我有个建议，建议你喜欢我,"I have a suggestion, suggest that you like me","Saya punya saran, sarankan Anda menyukai saya",,,,
一眼见你，万物不及,Seeing you at first sight is nothing,Anda terbaik di dunia,,,,
你有一位男朋友待领取,You have a boyfriend waiting to be picked up,Anda punya pacar yang menunggu untuk dijemput,,,,
今天有点甜，因为遇到你,Today is a bit sweet because I met you,Hari ini manis sekali karena bertemu anda,,,,
近朱者赤近我者甜，要来试试吗,"Those who are close to the vermilion are sweet and those who are close to me are sweet, do you want to try","Saya baik sekali, mau coba gak?",,,,
你怎么这么优秀,Why are you so good,Mengapa anda begitu bagus?,,,,
遇见你是我的荣幸，期待你的回复,"It's an honor to meet you, I look forward to your reply","Suatu kehormatan bertemu dengan anda, saya menantikan balasan anda",,,,
一遇到你就有好心情,I am in a good mood as soon as I meet you,Akan ada suasana hati yang baik saat bertemu dengan anda,,,,
和我聊聊天，心情会变好哦,Talk to me and you will feel better,"Ngobrolah sama saya, anda akan merasa lebih baik",,,,
,,,,,,
bill_withdraw_titles,,,,,,
收益,Income,Penghasilan ,Ingresos,,,
提现,Withdraw,Penarikan ,Retirada de fondos,,,
分享文案,Share copy,Bagikan salinan,Compartir copia,نسخة حصة,,
LamiAPP，100%真人视频交友，免费视频,"LamiAPP, 100% live video dating, free video","LamiAPP, 100% kencan video langsung, video gratis",,,,
来Lami，遇见姻缘，只要一分钟！,"Come to Lami, meet each other, it only takes one minute!","Datanglah ke Lami, temui pernikahan, hanya butuh 1 menit!",,,,
来Lami，100%真人视频交友，免费视频！,"Come to Lami, make friends with 100% live video, free video!","LamiAPP, 100% kencan video langsung, video gratis",,,,
来Lami，100%真人免费视频交友！,"Come to Lami, make friends with 100% live video for free!","LamiAPP, 100% kencan video langsung, video gratis",,,,
%s邀请您走进这个直播间，喜欢与感动都藏在这里,"%s invites you into this live room, where your likes and emotions are hidden","%s mengundang anda untuk masuk ke ruang siaran langsung ini, tempat kesukaan dan emosi anda disembunyikan di sini",,,,
现在好无聊啊，你有没有什么好玩的呀,"It's so boring now, do you have any fun?","Saat ini bosan sekali, apakah kamu bersenang-senang?","Ahora estoy aburrido, ¿tienes algo interesante que hacer?",,,
想约我吗？小哥哥可以主动一点吗,Do you want to date me? Can you take the initiative?,Apakah anda ingin berkencan dengan saya? Bisakah anda mengambil inisiatif?,"¿Quieres invitarme a salir? ¿Puedes tomar la iniciativa, hermanito?",,,
你有什么兴趣爱好呢,What are your hobbies,Apa hobimu?,¿Cuáles son sus aficiones e intereses?,,,
确认过眼神，你是我对的人吗,"I confirmed the look in my eyes, are you the right person for me?","Saya telah mengkonfirmasi sorot mata, apakah Anda orang yang kecocokan saya?","Te he visto, ¿eres la persona adecuada para mí?",,,
小哥哥，你在干嘛呀, What are you doing,Lagi nyapain mas,"¿Qué estás haciendo, hermanito?",,,
你爱看什么吗，带我一起啊,What do you like to watch? Take me with you,Apa yang kamu suka tonton? ,¿Te gusta lo que ves? ¡Llévame contigo!,,,
小哥哥网恋吗,Online dating?,"Mas, mau pacaran tidak？",¿Hermano pequeño en línea?,,,
你怎么不说话呀，想听听你的声音呢,"Why are you not talking, want to hear your voice?","Kenapa anda tidak berbicara, ingin dengar suara anda ",¿Por qué no dices algo? Quiero escuchar tu voz,,,
我做饭很不错，想来试试吗,"I cook very well, would you like to try it","Saya memasak dengan sangat baik, apakah anda ingin mencobanya?","Soy un buen cocinero, ¿quieres probarlo?",,,
你真的是来找对象的吗,Are you really here to find someone?,Apakah anda benar-benar lagi mencari pacaran,¿Realmente estás aquí para encontrar una cita?,,,
平常在家你都会做些什么呀,What do you usually do at home,Biasanya apa yang anda lakukan di rumah,¿Qué haces en casa?,,,
最近心情挺好的，你呢,"I'm in a good mood recently, how about you","Saya dalam suasana hati yang baik akhir-akhir ini, bagaimana dengan anda?","Últimamente estoy de buen humor, ¿y tú?",,,
聊天吗，人家好想认识你哦,Do you want to chat? I really want to meet you,"Obrol tidak, saya sangat ingin bertemu dengan Anda",¿Quieres charlar? ¡Me encantaría conocerte!,,,
小哥哥喜欢跑步吗,Do you like running?,"Mas, anda suka lari tidak",¿A hermanito le gusta correr?,,,
小帅哥，好想认识你,I really want to meet you,"Si ganteng, saya ingin berteman dengan anda ","Chico guapo, me gustaría conocerte",,,
我们打个赌，1分钟内不回复就是胆小鬼,"Let’s make a bet, you’re a coward if you don’t reply within 1 minute","Ayo bertaruh, kamu pengecut jika tidak membalas dalam 1 menit","Hagamos una apuesta, si no respondes en 1 minuto eres un cobarde",,,
小哥哥是什么星座的呀,What constellation does the little brother have?,Apa rasi bintang anda,¿Cuál es tu signo del zodiaco?,,,
小哥哥，你相信缘分吗,Do you believe in fate,Apakah anda percaya pada takdir?,"¿Crees en el destino, hermanito?",,,
小哥哥最近有遇到心动的人吗,Did you meet someone you like recently?,Apakah anda bertemu seseorang yang anda cintai akhir-akhir ini?,¿Has conocido a alguien que te guste últimamente?,,,
缘分让我找到你啦,Fate let me find you,Takdir biarkan saya menemukanmu,El destino me ha llevado hasta ti,,,
不想再单身了，你呢,"Don't want to be single anymore, how about you",Gak mau jomblo lagi gimana nih,"Ya no quieres estar soltero, ¿y tú?",,,
小哥哥喜欢什么样的呢,What kind of elder brother likes,Tipe apa yang kamu suka?,¿Qué le gusta al hermanito ?,,,
你单身多久了呀,How long have you been single,Sudah berapa lama kamu jomblo,¿Cuánto tiempo llevas soltero?,,,
感觉你是一个很有趣的人,Feel you are a very interesting person,Merasa anda adalah orang yang sangat menarik,Siento que eres una persona muy interesante,,,
小哥哥喜欢怎样的呀？,What kind of brother do you like?,Tipe apa yang kamu suka?,¿Qué te gusta?,,,
头像是你吗，我好像见过你呀,Is the head picture you? I seem to have seen you before,Apakah avatar itu foto asli anda? Sepertinya saya pernah melihat anda sebelumnya,¿Eres tú en el avatar? ¡Creo que te he visto antes!,,,
看你照片蛮帅气的,Looks pretty handsome from your picture,Terlihat cukup ganteng dari fotomu,Estás muy guapo en tus fotos,,,
你都去过哪里旅游啊,Where have you been to travel?,Ke mana saja anda bepergian?,¿A dónde ha viajado?,,,
你有没有什么特别喜欢吃的呢,Do you have any favorites?,Apakah Anda memiliki favorit?,¿Tiene alguna comida favorita en particular?,,,
喜欢看电影吗？,Like watching movies?,Anda suka menonton film tidak?,¿Te gusta ver películas?,,,
,,,,,,
知道了,Understood,Telah tahu ,Yo sé,,,
搜索,Search,Mencari,Buscar en,,,
移除,Remove,Menghapus,Eliminar,,,
添加,Add to,Tambah,Añadir,,,
新建,Create,Membuat,Construrir nuevamente,,,
暂无,No have yet,Belum ada,No disponible,,,
确定要拒绝加入该用户的家族吗？,Are you sure want to reject to join the user's tribe?,Yakin menolak bergabung ke keluarga pengguna ini,¿Seguro que quieres negarte a formar parte de la familia del usuario?,,,
（今日剩余次数：%s次）,(Balance times today: %s times),Jumlah tersisa hari ini :%s kali ,(Número de veces que queda hoy: %s veces),,,
对有好感～选择继续聊天？,Have a good opinion of ~ choose to continue chatting?,Perasaannya bagus~pilih trus ngobrol,¿Tiene una buena opinión de ~ elegir seguir chateando?,,,
本场金币：%s,This round gold coins : %s,Koin kali ini:%s,,,,
,,,,,,
LamiAPP，100%真人视频交友，免费视频！,"Lami Live 100% live video dating, free video!","Lami Live 100% kencan video langsung, video gratis!","Lami, 100% citas de video en vivo, ¡videos gratis!",,,
来Lami，遇见姻缘，只要一分钟！,"Come to Lami Live, meet each other, it only takes one minute!","Datanglah ke Lami Live, saling bertemu, hanya butuh satu menit!","Venga a Lami y conozca una pareja, ¡sólo le llevará un minuto!",,,
来Lami，100%真人视频交友，免费视频！,"Come to Lami Live, make friends with 100% live video, free video!","Lami Live 100% kencan video langsung, video gratis!","¡Ven a Lami, 100% citas en vivo, videos gratis!",,,
来Lami，100%真人免费视频交友！,"Come to Lami Live, make friends with 100% live video for free!","Datang ke Lami Live, berteman dengan 100% video langsung gratis!",¡Ven a Lami para tener citas por vídeo en directo 100% gratis!,,,
%s邀请您走进这个直播间，喜欢与感动都藏在这里,"%s invite you to join in this live room, where all your likes and emotions are hidden","%s mengundang anda untuk bergabung di ruang langsung ini, tempat semua suka dan emosi anda disembunyikan","%s te invita a esta sala en vivo, donde se esconden los gustos y los toques",,,
换绑手机失败!,Failed to change the phone number!,Gagal mengganti telepon!,No ha podido cambiar los teléfonos atados.,,,
绑定手机失败!,Failed to bind phone number!,Gagal mengikat ponsel!,No se ha podido vincular el teléfono.,,,
第三方登录取消,Third-party login cancellation,Pembatalan login pihak ketiga,Cancelación del acceso de terceros,,,
